_id,name,channel,link,date,image,viewCount
30 Seconds To Mars - Capricorn (A Brand New Name) (Official Music Video),30 Seconds To Mars - Capricorn (A Brand New Name) (Official Music Video),ThirtySecondsToMarsVEVO,https://www.youtube.com/watch?v=c-tqzcq1BY0&authuser=1,2019-12-19T16:05:00.000Z,https://i.ytimg.com/vi/c-tqzcq1BY0/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,22
The Pretty Reckless - Make Me Wanna Die,The Pretty Reckless - Make Me Wanna Die,PrettyRecklessVEVO,https://www.youtube.com/watch?v=txBfhpm1jI0&authuser=1,2024-01-10T18:30:00.000Z,https://i.ytimg.com/vi/txBfhpm1jI0/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,22
The Letter Black - Up From The Ashes,The Letter Black - Up From The Ashes,TheLetterBlackVEVO,https://www.youtube.com/watch?v=y1e3HrFAuGo&authuser=1,2023-01-23T17:55:00.000Z,https://i.ytimg.com/vi/y1e3HrFAuGo/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,22
The Script - Hall of Fame (Official Video) ft. will.i.am,The Script - Hall of Fame (Official Video) ft. will.i.am,TheScriptVEVO,https://www.youtube.com/watch?v=mk48xRzuNvA&authuser=1,2023-05-15T14:00:00.000Z,https://i.ytimg.com/vi/mk48xRzuNvA/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,22
blink-182 - Man Overboard,blink-182 - Man Overboard,blink182VEVO,https://www.youtube.com/watch?v=u38TqU5rAyk&authuser=1,2023-11-29T20:09:00.000Z,https://i.ytimg.com/vi/u38TqU5rAyk/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,22
P!NK - Sober,P!NK - Sober,PinkVEVO,https://www.youtube.com/watch?v=nJ3ZM8FDBlg&authuser=1,2023-03-17T16:51:00.000Z,https://i.ytimg.com/vi/nJ3ZM8FDBlg/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,22
You Me At Six - Room To Breathe (Official Video),You Me At Six - Room To Breathe (Official Video),YouMeAtSixVEVO,https://www.youtube.com/watch?v=IPtUV01R1RE&authuser=1,2018-12-31T18:19:00.000Z,https://i.ytimg.com/vi/IPtUV01R1RE/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,21
Papa Roach - Hollywood Whore (Explicit Version),Papa Roach - Hollywood Whore (Explicit Version),PapaRoachVEVO,https://www.youtube.com/watch?v=XjQvk_R20r4&authuser=1,2018-04-22T12:40:00.000Z,https://i.ytimg.com/vi/XjQvk_R20r4/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,21
Jonas Blue - Fast Car ft. Dakota (Official Video),Jonas Blue - Fast Car ft. Dakota (Official Video),JonasBlueVEVO,https://www.youtube.com/watch?v=5yXQJBU8A28&authuser=1,2019-11-30T15:46:00.000Z,https://i.ytimg.com/vi/5yXQJBU8A28/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,21
blink-182 - Pin the Grenade (Lyric Video),blink-182 - Pin the Grenade (Lyric Video),blink182VEVO,https://www.youtube.com/watch?v=F0JlOOtB5ug&authuser=1,2024-01-05T19:39:00.000Z,https://i.ytimg.com/vi/F0JlOOtB5ug/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,21
Sum 41 - Fatlip (Official Music Video),Sum 41 - Fatlip (Official Music Video),Sum41VEVO,https://www.youtube.com/watch?v=CMX2lPum_pg&authuser=1,2023-11-29T18:46:00.000Z,https://i.ytimg.com/vi/CMX2lPum_pg/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,20
Ella Henderson - Ghost (Official Video),Ella Henderson - Ghost (Official Video),EllaHVEVO,https://www.youtube.com/watch?v=tA8AfQaUnXM&authuser=1,2023-09-16T18:04:00.000Z,https://i.ytimg.com/vi/tA8AfQaUnXM/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,20
Taylor Swift - I Knew You Were Trouble,Taylor Swift - I Knew You Were Trouble,TaylorSwiftVEVO,https://www.youtube.com/watch?v=vNoKguSdy4Y&authuser=1,2022-09-29T22:13:00.000Z,https://i.ytimg.com/vi/vNoKguSdy4Y/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,20
The Pretty Reckless - Miss Nothing (Official Music Video),The Pretty Reckless - Miss Nothing (Official Music Video),PrettyRecklessVEVO,https://www.youtube.com/watch?v=hFlHsKExcYg&authuser=1,2020-05-18T14:35:00.000Z,https://i.ytimg.com/vi/hFlHsKExcYg/mqdefault.jpg?at=AJOi4lEnZ6y7xoqzd5fqjz8FKxRr%3A1710613553438,20
The Pretty Reckless - Just Tonight (Official Music Video),The Pretty Reckless - Just Tonight (Official Music Video),PrettyRecklessVEVO,https://www.youtube.com/watch?v=Y7VGOnV2QhU&authuser=1,2019-01-21T22:06:00.000Z,https://i.ytimg.com/vi/Y7VGOnV2QhU/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,20
Evanescence - Call Me When You're Sober,Evanescence - Call Me When You're Sober,EvanescenceVEVO,https://www.youtube.com/watch?v=_RrA-R5VHQs&authuser=1,2023-03-17T11:35:00.000Z,https://i.ytimg.com/vi/_RrA-R5VHQs/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,20
Bring Me The Horizon - in the dark (Official Video),Bring Me The Horizon - in the dark (Official Video),BMTHOfficialVEVO,https://www.youtube.com/watch?v=Thazgd1HFus&authuser=1,2024-02-23T12:49:00.000Z,https://i.ytimg.com/vi/Thazgd1HFus/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,19
Rihanna - We Found Love ft. Calvin Harris,Rihanna - We Found Love ft. Calvin Harris,RihannaVEVO,https://www.youtube.com/watch?v=tg00YEETFzg&authuser=1,2023-07-04T12:12:00.000Z,https://i.ytimg.com/vi/tg00YEETFzg/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,19
Avril Lavigne - Girlfriend (Official Video),Avril Lavigne - Girlfriend (Official Video),AvrilLavigneVEVO,https://www.youtube.com/watch?v=Bg59q4puhmg&authuser=1,2022-12-29T22:12:00.000Z,https://i.ytimg.com/vi/Bg59q4puhmg/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,18
Rise Against - Satellite,Rise Against - Satellite,RiseAgainstVEVO,https://www.youtube.com/watch?v=6nQCxwneUwA&authuser=1,2023-11-29T18:15:00.000Z,https://i.ytimg.com/vi/6nQCxwneUwA/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,18
Fall Out Boy - Uma Thurman (Official Music Video),Fall Out Boy - Uma Thurman (Official Music Video),FallOutBoyVEVO,https://www.youtube.com/watch?v=2VTxYQL2SbA&authuser=1,2021-04-23T14:35:00.000Z,https://i.ytimg.com/vi/2VTxYQL2SbA/mqdefault.jpg?at=AJOi4lHmgn__uQMmMl3WiLth1KyS%3A1710613382552,18
Pale Waves - Fall To Pieces,Pale Waves - Fall To Pieces,PaleWavesVEVO,https://www.youtube.com/watch?v=j0tD-2C9vsw&authuser=1,2024-02-15T14:37:00.000Z,https://i.ytimg.com/vi/j0tD-2C9vsw/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,18
Angels and Airwaves - Surrender,Angels and Airwaves - Surrender,AngelsAirwavesVEVO,https://www.youtube.com/watch?v=RM73er53inA&authuser=1,2024-02-14T12:54:00.000Z,https://i.ytimg.com/vi/RM73er53inA/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,18
Sum 41 - In Too Deep (Official Music Video),Sum 41 - In Too Deep (Official Music Video),Sum41VEVO,https://www.youtube.com/watch?v=emGri7i8Y2Y&authuser=1,2023-08-25T15:09:00.000Z,https://i.ytimg.com/vi/emGri7i8Y2Y/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,17
The Calling - Wherever You Will Go (First Video- in Tijuana),The Calling - Wherever You Will Go (First Video- in Tijuana),TheCallingVEVO,https://www.youtube.com/watch?v=iAP9AF6DCu4&authuser=1,2023-11-27T16:48:00.000Z,https://i.ytimg.com/vi/iAP9AF6DCu4/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,17
Tonight Alive - Lonely Girl,Tonight Alive - Lonely Girl,TonightAliveVEVO,https://www.youtube.com/watch?v=yrkfkwzChoM&authuser=1,2022-11-10T16:07:00.000Z,https://i.ytimg.com/vi/yrkfkwzChoM/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,17
Sum 41 - The Hell Song (Official Music Video),Sum 41 - The Hell Song (Official Music Video),Sum41VEVO,https://www.youtube.com/watch?v=7pE8ReA5cn4&authuser=1,2023-08-25T15:16:00.000Z,https://i.ytimg.com/vi/7pE8ReA5cn4/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,17
Olivia Rodrigo - get him back! (Official Video),Olivia Rodrigo - get him back! (Official Video),OliviaRodrigoVEVO,https://www.youtube.com/watch?v=ZsJ-BHohXRI&authuser=1,2024-02-14T12:44:00.000Z,https://i.ytimg.com/vi/ZsJ-BHohXRI/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,17
The Offspring - Want You Bad (Official Music Video),The Offspring - Want You Bad (Official Music Video),OffspringVEVO,https://www.youtube.com/watch?v=_g19fCJotPc&authuser=1,2023-08-25T15:26:00.000Z,https://i.ytimg.com/vi/_g19fCJotPc/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,17
Alien Ant Farm - Smooth Criminal (Official Music Video),Alien Ant Farm - Smooth Criminal (Official Music Video),AlienAntFarmVEVO,https://www.youtube.com/watch?v=CDl9ZMfj6aE&authuser=1,2023-12-13T15:17:00.000Z,https://i.ytimg.com/vi/CDl9ZMfj6aE/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,17
System Of A Down - Aerials (Official HD Video),System Of A Down - Aerials (Official HD Video),systemofadownVEVO,https://www.youtube.com/watch?v=L-iepu3EtyE&authuser=1,2019-05-25T21:51:00.000Z,https://i.ytimg.com/vi/L-iepu3EtyE/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,17
Three Days Grace - I Hate Everything About You (Official Video),Three Days Grace - I Hate Everything About You (Official Video),ThreeDaysGraceVEVO,https://www.youtube.com/watch?v=d8ekz_CSBVg&authuser=1,2023-08-25T16:35:00.000Z,https://i.ytimg.com/vi/d8ekz_CSBVg/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,16
Three Days Grace - The Mountain (Official Video),Three Days Grace - The Mountain (Official Video),ThreeDaysGraceVEVO,https://www.youtube.com/watch?v=XblV5A1PlDo&authuser=1,2019-05-25T23:13:00.000Z,https://i.ytimg.com/vi/XblV5A1PlDo/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,16
Lady Gaga - Applause,Lady Gaga - Applause,LadyGagaVEVO,https://www.youtube.com/watch?v=pco91kroVgQ&authuser=1,2023-03-17T16:33:00.000Z,https://i.ytimg.com/vi/pco91kroVgQ/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,16
Wheatus - Teenage Dirtbag (Official Video),Wheatus - Teenage Dirtbag (Official Video),WheatusVEVO,https://www.youtube.com/watch?v=FC3y9llDXuM&authuser=1,2024-02-14T13:57:00.000Z,https://i.ytimg.com/vi/FC3y9llDXuM/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,16
"Fall Out Boy - Immortals (From ""Big Hero 6"")","Fall Out Boy - Immortals (From ""Big Hero 6"")",FallOutBoyVEVO,https://www.youtube.com/watch?v=l9PxOanFjxQ&authuser=1,2019-01-25T18:26:00.000Z,https://i.ytimg.com/vi/l9PxOanFjxQ/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,16
Fall Out Boy - Thnks fr th Mmrs (Official Music Video),Fall Out Boy - Thnks fr th Mmrs (Official Music Video),FallOutBoyVEVO,https://www.youtube.com/watch?v=onzL0EM1pKY&authuser=1,2023-08-25T16:13:00.000Z,https://i.ytimg.com/vi/onzL0EM1pKY/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,16
Black Veil Brides - In The End (Closed-Captioned),Black Veil Brides - In The End (Closed-Captioned),BVBArmyVEVO,https://www.youtube.com/watch?v=f0EQlIzPowM&authuser=1,2017-02-24T13:59:00.000Z,https://i.ytimg.com/vi/f0EQlIzPowM/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,16
Arctic Monkeys - Why'd You Only Call Me When You're High? (Official Video),Arctic Monkeys - Why'd You Only Call Me When You're High? (Official Video),ArcticMonkeysVEVO,https://www.youtube.com/watch?v=6366dxFf-Os&authuser=1,2017-04-13T15:09:00.000Z,https://i.ytimg.com/vi/6366dxFf-Os/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,16
Avicii - You Make Me (Official),Avicii - You Make Me (Official),AviciiOfficialVEVO,https://www.youtube.com/watch?v=2GADx4Hy-Gg&authuser=1,2017-03-04T16:39:00.000Z,https://i.ytimg.com/vi/2GADx4Hy-Gg/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,15
"Kygo, Selena Gomez - It Ain't Me (Official Video)","Kygo, Selena Gomez - It Ain't Me (Official Video)",KygoOfficialVEVO,https://www.youtube.com/watch?v=u3VTKvdAuIY&authuser=1,2022-07-18T13:49:00.000Z,https://i.ytimg.com/vi/u3VTKvdAuIY/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,15
Fall Out Boy - Centuries (Official Video),Fall Out Boy - Centuries (Official Video),FallOutBoyVEVO,https://www.youtube.com/watch?v=LBr7kECsjcQ&authuser=1,2022-10-24T17:56:00.000Z,https://i.ytimg.com/vi/LBr7kECsjcQ/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,15
A Day To Remember - All I Want (Official Video),A Day To Remember - All I Want (Official Video),ADayToRememberVEVO,https://www.youtube.com/watch?v=Pn-6eOxnEMI&authuser=1,2014-10-13T12:09:00.000Z,https://i.ytimg.com/vi/Pn-6eOxnEMI/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,15
Bowling For Soup - 1985,Bowling For Soup - 1985,BowlingForSoupVEVO,https://www.youtube.com/watch?v=K38xNqZvBJI&authuser=1,2023-11-24T16:59:00.000Z,https://i.ytimg.com/vi/K38xNqZvBJI/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,15
The Pretty Reckless - Going To Hell (Official Music Video),The Pretty Reckless - Going To Hell (Official Music Video),PrettyRecklessVEVO,https://www.youtube.com/watch?v=bmtbg5b7_Aw&authuser=1,2022-11-10T17:36:00.000Z,https://i.ytimg.com/vi/bmtbg5b7_Aw/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,15
P!nk - Are We All We Are (The Truth About Love - Live from Melbourne),P!nk - Are We All We Are (The Truth About Love - Live from Melbourne),PinkVEVO,https://www.youtube.com/watch?v=9IB8S2uWGws&authuser=1,2022-09-29T22:48:00.000Z,https://i.ytimg.com/vi/9IB8S2uWGws/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,15
Imagine Dragons - Radioactive,Imagine Dragons - Radioactive,ImagineDragonsVEVO,https://www.youtube.com/watch?v=ktvTqknDobU&authuser=1,2016-06-18T18:07:00.000Z,https://i.ytimg.com/vi/ktvTqknDobU/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,15
blink-182 - The Rock Show,blink-182 - The Rock Show,blink182VEVO,https://www.youtube.com/watch?v=z7hhDINyBP0&authuser=1,2023-11-29T20:38:00.000Z,https://i.ytimg.com/vi/z7hhDINyBP0/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,15
Rizzle Kicks - Skip To The Good Bit,Rizzle Kicks - Skip To The Good Bit,RizzleKicksVEVO,https://www.youtube.com/watch?v=5ESHJKat6ds&authuser=1,2023-09-16T18:10:00.000Z,https://i.ytimg.com/vi/5ESHJKat6ds/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,15
Taylor Swift - You Belong With Me,Taylor Swift - You Belong With Me,TaylorSwiftVEVO,https://www.youtube.com/watch?v=VuNIsY6JdUw&authuser=1,2022-12-30T14:25:00.000Z,https://i.ytimg.com/vi/VuNIsY6JdUw/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,15
Bowling For Soup - Almost,Bowling For Soup - Almost,BowlingForSoupVEVO,https://www.youtube.com/watch?v=UNbOr0ylYZk&authuser=1,2022-11-10T18:20:00.000Z,https://i.ytimg.com/vi/UNbOr0ylYZk/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,15
AFI - Miss Murder (Official Music Video) (Long Version),AFI - Miss Murder (Official Music Video) (Long Version),AFIVEVO,https://www.youtube.com/watch?v=YU4hhNKsPog&authuser=1,2022-06-04T16:04:00.000Z,https://i.ytimg.com/vi/YU4hhNKsPog/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,15
Olivia Rodrigo - bad idea right? (Official Video),Olivia Rodrigo - bad idea right? (Official Video),OliviaRodrigoVEVO,https://www.youtube.com/watch?v=Dj9qJsJTsjQ&authuser=1,2024-01-10T18:10:00.000Z,https://i.ytimg.com/vi/Dj9qJsJTsjQ/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,14
Taylor Swift - Blank Space,Taylor Swift - Blank Space,TaylorSwiftVEVO,https://www.youtube.com/watch?v=e-ORhEE9VVg&authuser=1,2023-02-13T17:42:00.000Z,https://i.ytimg.com/vi/e-ORhEE9VVg/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,14
Three Days Grace - Animal I Have Become,Three Days Grace - Animal I Have Become,ThreeDaysGraceVEVO,https://www.youtube.com/watch?v=xqds0B_meys&authuser=1,2023-01-21T19:53:00.000Z,https://i.ytimg.com/vi/xqds0B_meys/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,14
Bring Me The Horizon - medicine (Official Video),Bring Me The Horizon - medicine (Official Video),BMTHOfficialVEVO,https://www.youtube.com/watch?v=MocF43ncu8I&authuser=1,2024-01-13T17:38:00.000Z,https://i.ytimg.com/vi/MocF43ncu8I/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,14
Pitbull - Feel This Moment (Official Video) ft. Christina Aguilera,Pitbull - Feel This Moment (Official Video) ft. Christina Aguilera,PitbullVEVO,https://www.youtube.com/watch?v=5jlI4uzZGjU&authuser=1,2019-08-08T18:53:00.000Z,https://i.ytimg.com/vi/5jlI4uzZGjU/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,14
blink-182 - Not Another Christmas Song (Official Video),blink-182 - Not Another Christmas Song (Official Video),blink182VEVO,https://www.youtube.com/watch?v=e41G840liu8&authuser=1,2023-12-11T18:26:00.000Z,https://i.ytimg.com/vi/e41G840liu8/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,14
Butcher Babies - Headspin (Official Video),Butcher Babies - Headspin (Official Video),ButcherBabiesVEVO,https://www.youtube.com/watch?v=tAZzVw9hAJA&authuser=1,2023-11-15T20:28:00.000Z,https://i.ytimg.com/vi/tAZzVw9hAJA/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,14
Iggy Azalea - Change Your Life ft. T.I. (Official Music Video),Iggy Azalea - Change Your Life ft. T.I. (Official Music Video),iggyazaleamusicVEVO,https://www.youtube.com/watch?v=rre0sFHlfBc&authuser=1,2019-01-08T13:01:00.000Z,https://i.ytimg.com/vi/rre0sFHlfBc/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,14
Avril Lavigne - What The Hell (Official Video),Avril Lavigne - What The Hell (Official Video),AvrilLavigneVEVO,https://www.youtube.com/watch?v=tQmEd_UeeIk&authuser=1,2022-12-30T12:33:00.000Z,https://i.ytimg.com/vi/tQmEd_UeeIk/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,14
Fall Out Boy - Jet Pack Blues (Audio),Fall Out Boy - Jet Pack Blues (Audio),FallOutBoyVEVO,https://www.youtube.com/watch?v=NtgiP95ikIE&authuser=1,2024-03-15T20:23:00.000Z,https://i.ytimg.com/vi/NtgiP95ikIE/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,14
Olivia Rodrigo - good 4 u (Official Video),Olivia Rodrigo - good 4 u (Official Video),OliviaRodrigoVEVO,https://www.youtube.com/watch?v=gNi_6U5Pm_o&authuser=1,2024-02-14T13:29:00.000Z,https://i.ytimg.com/vi/gNi_6U5Pm_o/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,14
Icon For Hire - Off With Her Head,Icon For Hire - Off With Her Head,IconForHireVEVO,https://www.youtube.com/watch?v=-w4JGHB2o6I&authuser=1,2020-03-15T15:52:00.000Z,https://i.ytimg.com/vi/-w4JGHB2o6I/mqdefault.jpg?at=AJOi4lEnZ6y7xoqzd5fqjz8FKxRr%3A1710613553438,14
Demi Lovato - Heart Attack (Official Video),Demi Lovato - Heart Attack (Official Video),DemiLovatoVEVO,https://www.youtube.com/watch?v=AByfaYcOm4A&authuser=1,2019-01-25T17:50:00.000Z,https://i.ytimg.com/vi/AByfaYcOm4A/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,14
Fall Out Boy - Just One Yesterday (Part 6 of 11) ft. Foxes,Fall Out Boy - Just One Yesterday (Part 6 of 11) ft. Foxes,FallOutBoyVEVO,https://www.youtube.com/watch?v=dSfKSUd31MM&authuser=1,2024-03-15T20:29:00.000Z,https://i.ytimg.com/vi/dSfKSUd31MM/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,13
Divinyls - I Touch Myself (Official Music Video),Divinyls - I Touch Myself (Official Music Video),DivinylsVEVO,https://www.youtube.com/watch?v=wv-34w8kGPM&authuser=1,2024-01-05T20:29:00.000Z,https://i.ytimg.com/vi/wv-34w8kGPM/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,13
The All-American Rejects - Gives You Hell (Official Music Video),The All-American Rejects - Gives You Hell (Official Music Video),AllAmericanRjctsVEVO,https://www.youtube.com/watch?v=uxUATkpMQ8A&authuser=1,2018-12-22T16:57:00.000Z,https://i.ytimg.com/vi/uxUATkpMQ8A/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,13
Bullet For My Valentine - Letting You Go,Bullet For My Valentine - Letting You Go,bulletvalentineVEVO,https://www.youtube.com/watch?v=Len0qLhmhL0&authuser=1,2019-02-12T12:49:00.000Z,https://i.ytimg.com/vi/Len0qLhmhL0/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,13
Bring Me The Horizon - DArkSide (Lyric Video),Bring Me The Horizon - DArkSide (Lyric Video),BMTHOfficialVEVO,https://www.youtube.com/watch?v=3Nt37RGbVjo&authuser=1,2024-02-20T11:16:00.000Z,https://i.ytimg.com/vi/3Nt37RGbVjo/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,13
Rise Against - Prayer Of The Refugee (Official Music Video),Rise Against - Prayer Of The Refugee (Official Music Video),RiseAgainstVEVO,https://www.youtube.com/watch?v=9-SQGOYOjxs&authuser=1,2023-11-29T19:58:00.000Z,https://i.ytimg.com/vi/9-SQGOYOjxs/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,13
blink-182 - Always (Official Video),blink-182 - Always (Official Video),blink182VEVO,https://www.youtube.com/watch?v=CvtJVku_mJw&authuser=1,2022-01-19T10:55:00.000Z,https://i.ytimg.com/vi/CvtJVku_mJw/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,13
Flyleaf - Again (Official Music Video),Flyleaf - Again (Official Music Video),FlyleafVEVO,https://www.youtube.com/watch?v=KbdCeWoEH1U&authuser=1,2020-05-23T21:35:00.000Z,https://i.ytimg.com/vi/KbdCeWoEH1U/mqdefault.jpg?at=AJOi4lEnZ6y7xoqzd5fqjz8FKxRr%3A1710613553438,12
Bring Me The Horizon - nihilist blues (Lyric Video) ft. Grimes,Bring Me The Horizon - nihilist blues (Lyric Video) ft. Grimes,BMTHOfficialVEVO,https://www.youtube.com/watch?v=iwzfR7-33Wc&authuser=1,2024-02-28T14:43:00.000Z,https://i.ytimg.com/vi/iwzfR7-33Wc/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,12
Evanescence - Lithium,Evanescence - Lithium,EvanescenceVEVO,https://www.youtube.com/watch?v=PJGpsL_XYQI&authuser=1,2020-09-23T11:48:00.000Z,https://i.ytimg.com/vi/PJGpsL_XYQI/mqdefault.jpg?at=AJOi4lEnZ6y7xoqzd5fqjz8FKxRr%3A1710613553438,12
Jennifer Lopez - On The Floor ft. Pitbull,Jennifer Lopez - On The Floor ft. Pitbull,JenniferLopezVEVO,https://www.youtube.com/watch?v=t4H_Zoh7G5A&authuser=1,2023-02-13T18:15:00.000Z,https://i.ytimg.com/vi/t4H_Zoh7G5A/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,12
Yellowcard - Ocean Avenue,Yellowcard - Ocean Avenue,YellowcardVEVO,https://www.youtube.com/watch?v=X9fLbfzCqWw&authuser=1,2023-12-18T17:32:00.000Z,https://i.ytimg.com/vi/X9fLbfzCqWw/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,12
Marilyn Manson - This Is The New *hit (Official Music Video),Marilyn Manson - This Is The New *hit (Official Music Video),MarilynMansonVEVO,https://www.youtube.com/watch?v=u21aTl7lmHw&authuser=1,2019-05-24T13:22:00.000Z,https://i.ytimg.com/vi/u21aTl7lmHw/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,12
